TYPE,CATEGORY,TEXT,HEAD_WIFE,VAR_COUNT,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1999,Y2001,Y2003,Y2005,Y2007,Y2009,Y2011,Y2013,Y2015,Y2017,Y2019
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Grade Repetition
03>repeated grades because of school recommendation, whether:
04>grade, mention 10:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33256,,,,,,,,,,,,,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Grade Repetition
03>repeated grades because of school recommendation, whether:
04>grade, mention 11:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33257,,,,,,,,,,,,,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Grade Repetition
03>repeated grades because of school recommendation, whether:
04>grade, mention 12:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33258,,,,,,,,,,,,,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Grade Repetition
03>repeated grades because of school recommendation, whether:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33246,,,,,,,,,,,,,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>attended, whether:
05>highest year completed:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34366,ER34565,ER34769
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>attended, whether:
05>month last attended:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34364,ER34563,ER34767
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>attended, whether:
05>year last attended:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34365,ER34564,ER34768
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>attended, whether:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34363,ER34562,ER34766
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>bachelor degree
05>major area of study, mention 1:
06>CIP 2010 code, 2-digit:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34772
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>bachelor degree
05>major area of study, mention 1:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34369,ER34568,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>bachelor degree
05>major area of study, mention 2:
06>CIP 2010 code, 2-digit:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34773
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>bachelor degree
05>major area of study, mention 2:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34370,ER34569,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>bachelor degree
05>month graduated:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34371,ER34570,ER34776
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>bachelor degree
05>year graduated:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34372,ER34571,ER34777
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>college degree, whether:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34367,ER34566,ER34770
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>highest college degree
05>major area of study, mention 1:
06>CIP 2010 code, 2-digit:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34778
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>highest college degree
05>major area of study, mention 1:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34373,ER34572,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>highest college degree
05>major area of study, mention 2:
06>CIP 2010 code, 2-digit:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34779
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>highest college degree
05>major area of study, mention 2:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34374,ER34573,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>highest college degree
05>month graduated:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34375,ER34574,ER34782
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>highest college degree
05>type:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34368,ER34567,ER34771
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>College
04>highest college degree
05>year graduated:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34376,ER34575,ER34783
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>Foreign Education
04>educated outside US, whether:
05>number of years:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34377,ER34576,ER34784
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>Foreign Education
04>educated outside US, whether:
05>received degree, whether:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34378,ER34577,ER34785
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>Foreign Education
04>educated outside US, whether:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34351,ER34550,ER34754
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>GED recipient
04>highest grade level completed:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34355,ER34554,ER34758
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>GED recipient
04>month last attended:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34356,ER34555,ER34759
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>GED recipient
04>month received:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34358,ER34557,ER34761
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>GED recipient
04>year last attended:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34357,ER34556,ER34760
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>GED recipient
04>year received:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34359,ER34558,ER34762
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>attended school, whether:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34350,ER34549,ER34753
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>currently enrolled, whether:
04>grade enrolled:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34380,ER34579,ER34787
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>currently enrolled, whether:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34379,ER34578,ER34786
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>high school graduate
04>month graduated:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34353,ER34552,ER34756
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>high school graduate
04>year graduated:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34354,ER34553,ER34757
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>high school nongraduate, no GED
04>highest grade level completed:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34360,ER34559,ER34763
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>high school nongraduate, no GED
04>month last attended:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34361,ER34560,ER34764
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>high school nongraduate, no GED
04>year last attended:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34362,ER34561,ER34765
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Since Last Interview
03>high school/GED, whether:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34352,ER34551,ER34755
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Special Programs
03>advanced work or classes/school for gifted:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33245,,,,,,,,,,,,,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Special Programs
03>head start, whether ever enrolled:
04>age enrolled:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33262,,,,,,,,,,,,,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Special Programs
03>head start, whether ever enrolled:
04>number of months attended:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33263,,,,,,,,,,,,,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Special Programs
03>head start, whether ever enrolled:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33261,,,,,,,,,,,,,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Special Programs
03>learning disabled, whether classified:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33260,,,,,,,,,,,,,
INDIVIDUAL,EDUCATION,"01>EDUCATION:
02>Special Programs
03>special education, whether classified as needing:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33259,,,,,,,,,,,,,
INDIVIDUAL,FAMILY COMPOSITION,"01>FAMILY COMPOSITION:
02>Always Present in Response FU:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER32001
INDIVIDUAL,FAMILY COMPOSITION,"01>FAMILY COMPOSITION:
02>Income
03>shares in family's expenses, whether:",,5,ER30014,ER30035,ER30059,ER30083,ER30108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL,FAMILY COMPOSITION,"01>FAMILY COMPOSITION:
02>Married Pairs Indicator:",,41,ER30005,ER30024,ER30047,ER30071,ER30095,ER30121,ER30142,ER30164,ER30192,ER30221,ER30250,ER30287,ER30317,ER30347,ER30377,ER30405,ER30435,ER30469,ER30504,ER30541,ER30576,ER30612,ER30648,ER30695,ER30739,ER30812,ER33107,ER33207,ER33307,ER33407,ER33507,ER33607,ER33707,ER33807,ER33907,ER34007,ER34107,ER34207,ER34308,ER34507,ER34707
INDIVIDUAL,FAMILY COMPOSITION,"01>FAMILY COMPOSITION:
02>Moving
03>date of move in/out
04>month:",,41,ER30007,ER30026,ER30049,ER30073,ER30097,ER30123,ER30144,ER30166,ER30194,ER30223,ER30252,ER30289,ER30319,ER30349,ER30379,ER30407,ER30437,ER30471,ER30506,ER30543,ER30578,ER30614,ER30650,ER30697,ER30741,ER30814,ER33109,ER33209,ER33309,ER33409,ER33509,ER33609,ER33709,ER33809,ER33909,ER34009,ER34109,ER34209,ER34310,ER34509,ER34709
INDIVIDUAL,FAMILY COMPOSITION,"01>FAMILY COMPOSITION:
02>Moving
03>date of move in/out
04>year:",,41,ER30008,ER30027,ER30050,ER30074,ER30098,ER30124,ER30145,ER30167,ER30195,ER30224,ER30253,ER30290,ER30320,ER30350,ER30380,ER30408,ER30438,ER30472,ER30507,ER30544,ER30579,ER30615,ER30651,ER30698,ER30742,ER30815,ER33110,ER33210,ER33310,ER33410,ER33510,ER33610,ER33710,ER33810,ER33910,ER34010,ER34110,ER34210,ER34311,ER34510,ER34710
INDIVIDUAL,FAMILY COMPOSITION,"01>FAMILY COMPOSITION:
02>Moving
03>into fu subsequent to 1968 wave:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER32003
INDIVIDUAL,FAMILY COMPOSITION,"01>FAMILY COMPOSITION:
02>Moving
03>likelihood of leaving fu in next few years:",,5,ER30015,ER30036,ER30060,ER30084,ER30109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL,FAMILY COMPOSITION,"01>FAMILY COMPOSITION:
02>Moving
03>moved in/moved out indicator:",,41,ER30006,ER30025,ER30048,ER30072,ER30096,ER30122,ER30143,ER30165,ER30193,ER30222,ER30251,ER30288,ER30318,ER30348,ER30378,ER30406,ER30436,ER30470,ER30505,ER30542,ER30577,ER30613,ER30649,ER30696,ER30740,ER30813,ER33108,ER33208,ER33308,ER33408,ER33508,ER33608,ER33708,ER33808,ER33908,ER34008,ER34108,ER34208,ER34309,ER34508,ER34708
INDIVIDUAL,FINANCIAL DISTRESS,"01>FINANCIAL DISTRESS
02>Government Shutdown, 2018
03>financially affected, whether:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34810
INDIVIDUAL,FOOD AND FOOD STAMPS,"01>FOOD AND FOOD STAMPS:
02>Received Meals for Elderly Last Year, Whether:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33730,,,,,,,,
INDIVIDUAL,FOOD AND FOOD STAMPS,"01>FOOD AND FOOD STAMPS:
02>Received School Breakfast Last Year, Whether:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33732,,,,,,,,
INDIVIDUAL,FOOD AND FOOD STAMPS,"01>FOOD AND FOOD STAMPS:
02>Received School Lunch Last Year, Whether:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33731,,,,,,,,
INDIVIDUAL,FOOD AND FOOD STAMPS,"01>FOOD AND FOOD STAMPS:
02>Stopped Receiving Stamps in Past Two Calendar Years, Whether:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33538,ER33629,ER33729,,,,,,,,
INDIVIDUAL,HEALTH CARE UTILIZATION,"01>HEALTH CARE UTILIZATION:
02>Home Health Care Last Year, Whether Received:",,2,,,,,,,,,,,,,,,,,,,,,,,,,ER30791,ER30849,,,,,,,,,,,,,,,
INDIVIDUAL,HEALTH CARE UTILIZATION,"01>HEALTH CARE UTILIZATION:
02>Nursing Home Last Year, Whether in:
03>in nursing home before last year, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,ER30794,ER30852,,,,,,,,,,,,,,,
INDIVIDUAL,HEALTH CARE UTILIZATION,"01>HEALTH CARE UTILIZATION:
02>Nursing Home Last Year, Whether in:
03>number of weeks:",,2,,,,,,,,,,,,,,,,,,,,,,,,,ER30793,ER30851,,,,,,,,,,,,,,,
INDIVIDUAL,HEALTH CARE UTILIZATION,"01>HEALTH CARE UTILIZATION:
02>Nursing Home Last Year, Whether in:",,2,,,,,,,,,,,,,,,,,,,,,,,,,ER30792,ER30850,,,,,,,,,,,,,,,
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Covered Now, Whether:
03>employer provided insurance
04>1st person:",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34132,ER34239,ER34389,ER34598,ER34806
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Covered Now, Whether:
03>employer provided insurance
04>2nd person:",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34133,ER34240,ER34390,ER34599,ER34807
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Covered Now, Whether:
03>policy holder
04>1st person:",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34134,ER34241,ER34391,ER34600,ER34808
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Covered Now, Whether:
03>policy holder
04>2nd person:",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34135,ER34242,ER34392,ER34601,ER34809
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Covered Now, Whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34128,ER34235,ER34385,ER34594,ER34802
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Months of Coverage
03>insured
04>last year:",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33523,ER33623,ER33723,ER33825,ER33925,ER34028,ER34127,,,,
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Months of Coverage
03>insured
04>year before last:",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33522,ER33622,ER33722,ER33824,ER33924,ER34027,ER34126,,,,
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Months of Coverage
03>uninsured
04>last year:",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34234,ER34384,ER34593,ER34801
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Months of Coverage
03>uninsured
04>year before last:",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34233,ER34383,ER34592,ER34800
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Type
03>current
04>mention 1:",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34129,ER34236,ER34386,ER34595,ER34803
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Type
03>current
04>mention 2:",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34130,ER34237,ER34387,ER34596,ER34804
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Type
03>current
04>mention 3:",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34131,ER34238,ER34388,ER34597,ER34805
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Type
03>last two years
04>mention 1:",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33518,ER33618,ER33718,ER33819,ER33919,ER34022,ER34121,,,,
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Type
03>last two years
04>mention 2:",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33519,ER33619,ER33719,ER33820,ER33920,ER34023,ER34122,,,,
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Type
03>last two years
04>mention 3:",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33520,ER33620,ER33720,ER33821,ER33921,ER34024,ER34123,,,,
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Type
03>last two years
04>mention 4:",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33521,ER33621,ER33721,ER33822,ER33922,ER34025,ER34124,,,,
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Type
03>medicaid, whether:",,12,,,,,,,,,,,,,,,,,,,ER30526,ER30562,ER30597,ER30633,ER30670,ER30718,ER30763,ER30826,ER33116,ER33216,ER33316,ER33416,,,,,,,,,,,
INDIVIDUAL,HEALTH INSURANCE,"01>HEALTH INSURANCE:
02>Type
03>state plan for children, whether:",,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER33823,ER33923,ER34026,ER34125,ER34232,ER34382,ER34591,ER34799
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Mental Health
03>dementia
04>age 65 or older, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34581,ER34789
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Mental Health
03>dementia
04>change in handling money, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34587,ER34795
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Mental Health
03>dementia
04>change in interest in activities, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34583,ER34791
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Mental Health
03>dementia
04>change in learning, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34585,ER34793
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Mental Health
03>dementia
04>change in making decisions, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34582,ER34790
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Mental Health
03>dementia
04>change in remembering appointments, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34588,ER34796
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Mental Health
03>dementia
04>change in remembering dates, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34586,ER34794
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Mental Health
03>dementia
04>change in repeating stories, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34584,ER34792
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Mental Health
03>dementia
04>change in thinking/memory, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34589,ER34797
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Mental Health
03>dementia
04>two or more problems endorsed in dementia screening, whether:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER34590,ER34798
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>difficulty bathing, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30770,ER30828,ER33129,ER33285,ER33327,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>difficulty dressing, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30771,ER30829,ER33130,ER33286,ER33328,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>difficulty eating, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30772,ER30830,ER33131,ER33287,ER33329,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>difficulty getting out of bed or chair, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30773,ER30831,ER33132,ER33288,ER33330,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>difficulty getting outside, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30775,ER30833,ER33134,ER33290,ER33332,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>difficulty using toilet, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30776,ER30834,ER33135,ER33291,ER33333,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>difficulty walking, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30774,ER30832,ER33133,ER33289,ER33331,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>gets help with activities of daily living, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30778,ER30836,ER33137,ER33293,ER33335,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem doing heavy housework, whether:
05>because of health/physical problem:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30788,ER30846,ER33147,ER33298A,ER33345,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem doing heavy housework, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30787,ER30845,ER33146,ER33298,ER33344,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem doing light housework, whether:
05>because of health/physical problem:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30790,ER30848,ER33149,ER33299A,ER33347,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem doing light housework, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30789,ER30847,ER33148,ER33299,ER33346,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem managing money, whether:
05>because of health/physical problem:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30784,ER30842,ER33143,ER33296A,ER33341,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem managing money, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30783,ER30841,ER33142,ER33296,ER33340,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem preparing meals, whether:
05>because of health/physical problem:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30780,ER30838,ER33139,ER33294A,ER33337,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem preparing meals, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30779,ER30837,ER33138,ER33294,ER33336,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem shopping for personal items, whether:
05>because of health/physical problem:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30782,ER30840,ER33141,ER33295A,ER33339,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem shopping for personal items, whether:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30781,ER30839,ER33140,ER33295,ER33338,,,,,,,,,,,,
INDIVIDUAL,HEALTH STATUS,"01>HEALTH STATUS:
02>Physical Health
03>ADLs, IADLs
04>problem using telephone, whether:
05>because of health/physical problem:",,5,,,,,,,,,,,,,,,,,,,,,,,,,ER30786,ER30844,ER33145,ER33297A,ER33343,,,,,,,,,,,,
